row_id,src_en,hyp_bn,tier,fluency,acceptable,tags,note
R0149,"A 37-year-old woman comes to the physician because of a 2-week history of palpitations and loose stools. She has had a 2.3-kg (5-lb) weight loss over the past month. She has had no change in appetite. She has no history of serious illness. She works in accounting and has been under more stress than usual lately. She takes no medications. She appears pale. Her temperature is 37.8°C (100.1°F), pulse is 110/min, respirations are 20/min, and blood pressure is 126/78 mm Hg. Cardiopulmonary examination shows no abnormalities. The abdomen is soft and nontender. There is a bilateral hand tremor with outstretched arms and a palpable thyroid nodule in the left lobe. Serum laboratory studies show a thyroid stimulating hormone level of 0.03 μU/mL and a thyroxine level of 28 μg/dL. A radioactive iodine uptake scan shows enhancement in a 3-cm encapsulated nodule in the lower left lobe with decreased uptake in the remaining gland. Which of the following is the most likely diagnosis?
A. Thyroid storm
B. Riedel's thyroiditis
C. Papillary carcinoma
D. Graves' disease
E. Toxic adenoma
F. Goiter
""","একজন ৩৭ বছর বয়সী নারী ডাক্তারের কাছে আসছেন কারণ তিনি গত দুই সপ্তাহ ধরে হৃদস্পন্দন দ্রুত হওয়া এবং ডায়রিয়া অনুভব করছেন। তিনি গত মাসে ২.৩ কেজি (৫ পাউন্ড) ওজন কমিয়েছেন। তার ক্ষুধা পরিবর্তিত হয়নি। গুরুতর কোনো রোগের ইতিহাস নেই। তিনি হিসাবরক্ষণ কাজ করেন এবং সম্প্রতি বেশি চাপের মধ্যে আছেন। তিনি কোনও ঔষধ গ্রহণ করছেন না। তিনি শ্বেতবর্ণ দেখাচ্ছেন। তার তাপমাত্রা ৩৭.৮°C (১০০.১°F), পালস ১১০/মিনিট, শ্বাসপ্রশ্বাস ২০/মিনিট, রক্তচাপ ১২৬/৭৮ mm Hg। কার্ডিওফুসের পরীক্ষা কোনো অস্বাভাবিকতা দেখায় না। পেট নরম ও অসংবেদনশীল। দু'হাতে প্রসারিত বাহুতে কম্পন এবং বাম লোবের একটি স্পর্শযোগ্য থাইরয়েড গাঁট রয়েছে। রক্ত পরীক্ষায় থাইরয়েড স্টিমুলেটিং হরমোন (TSH) মাত্রা ০.০৩ μU/mL এবং থাইরক্সিন স্তর ২৮ μg/dL দেখা যায়। রেডিওঅ্যাক্টিভ আইডিন আপটেক স্ক্যানে বাম নীচের লোবের একটি ৩ সেমি এনক্যাপসুলেটেড গাঁটে বৃদ্ধি ও অবশিষ্ট গ্রন্থিতে হ্রাসপ্রাপ্ত আপটেক দেখা গেছে। নিম্নলিখিতগুলির মধ্যে কোনটি সবচেয়ে সম্ভাব্য নির্ণয়?
A. থাইরয়েড স্টর্ম
B. রিডেলস থাইরয়েডাইটিস
C. প্যাপিলারি কার্সিনোমা
D. গ্রেভস রোগ
E. টক্সিক অ্যাডেনোমা
F. গোইটার",,,,,
R0150,"A 33-year-old man comes to the physician because of decreased hearing in his right ear for the past 4 months. During this period, he has also had multiple episodes of dizziness and a constant ringing noise in his right ear. Over the past 5 weeks, he has also noticed scant amounts of right-sided ear discharge. He has a history of multiple ear infections since childhood that were treated with antibiotics. Vital signs are within normal limits. Otoscopic examination shows a white pearly mass behind the right tympanic membrane. Placing a 512 Hz tuning fork in the center of the forehead shows lateralization to the right ear. Which of the following is the most appropriate therapy for this patient's symptoms?
A. Topical ciprofloxacin
B. Radiation therapy
C. Systemic corticosteroids
D. Fitting for hearing aids
E. Surgical excision","একজন ৩৩ বছর বয়সী পুরুষ রোগী ডান কানে গত চার মাস ধরে শোনার ক্ষমতা হ্রাসের জন্য চিকিৎসকের কাছে আসেন। এই সময়কালে তিনি ঘূর্ণি এবং ডান কানে ধারাবাহিক টিনিটাস (ঘণ্টা বাজানোর শব্দ) অনুভব করেছেন। শেষ পাঁচ সপ্তাহে তিনি ডান পাশে সামান্য পরিমাণে কান থেকে তরল নিঃসরণ লক্ষ্য করেন। শৈশবকাল থেকে তার বহুবার কানের সংক্রমণ হয়েছে, যা অ্যান্টিবায়োটিক দিয়ে চিকিৎসা করা হয়েছিল। বায়োমেট্রিক সাইন স্বাভাবিক। ওটোস্কোপিক পরীক্ষা দেখায় ডান টিম্পেনিক মেমব্রেনের পেছনে একটি সাদা মুক্তার মতো গঠন। কপালে ৫১২ Hz টিউনিং ফর্ক কেন্দ্রে রাখলে শব্দটি ডান কানে ল্যাটারালাইজ হয়। নিম্নলিখিতগুলির মধ্যে কোনটি রোগীর উপসর্গের জন্য সবচেয়ে উপযুক্ত থেরাপি?
A. টপিকাল সিপ্রোফ্লোক্সাসিন
B. রেডিয়েশন থেরাপি
C. সিস্টেমিক কর্টিকোস্টেরয়েড
D. হিয়ারিং এইড (শ্রবণযন্ত্র) প্রদান
E. শল্যচিকিৎসা দ্বারা অপসারণ",,,,,
R0151,"A 23-year-old primigravid woman comes to the physician at 36 weeks' gestation for her first prenatal visit. She confirmed the pregnancy with a home urine pregnancy kit a few months ago but has not yet followed up with a physician. She takes no medications. Vital signs are within normal limits. Pelvic examination shows a uterus consistent in size with a 36-week gestation. Laboratory studies show:
Hemoglobin 10.6 g/dL
Serum
Glucose 88 mg/dL
Hepatitis B surface antigen negative
Hepatitis C antibody negative
HIV antibody positive
HIV load 11,000 copies/mL (N < 1000 copies/mL)
Ultrasonography shows an intrauterine fetus consistent in size with a 36-week gestation. Which of the following is the most appropriate next step in management of this patient?""
A. Intrapartum zidovudine and vaginal delivery when labor occurs
B. Start cART and schedule cesarean delivery at 38 weeks' gestation
C. Start cART and prepare for vaginal delivery at 38 weeks' gestation
D. Intrapartum zidovudine and cesarean delivery at 38 weeks' gestation
E. Prepare for vaginal delivery at 38 weeks' gestation
F. Conduct cesarean delivery immediately","একজন ২৩ বছর বয়সী প্রথম গর্ভধারণকারী নারী ৩৬ সপ্তাহের গর্ভাবস্থায় তার প্রথম প্রি-নাটাল ভিজিটের জন্য ডাক্তারের কাছে আসেন। তিনি কয়েক মাস আগে বাড়িতে মূত্র গর্ভধারনের কিট দিয়ে গর্ভধারণ নিশ্চিত করেছিলেন, তবে এখনো কোনো ডাক্তারকে দেখেননি। তিনি কোনও ওষুধ গ্রহণ করছেন না। জীবনীচিহ্ন স্বাভাবিক সীমার মধ্যে রয়েছে। পেলভিক পরীক্ষা দেখায় ৩৬ সপ্তাহের গর্ভাবস্থার সঙ্গে সামঞ্জস্যপূর্ণ আকারের গর্ভাশয়। ল্যাবরেটরি ফলাফল:  
হিমোগ্লোবিন 10.6 g/dL  
সিরাম গ্লুকোজ 88 mg/dL  
হেপাটাইটিস বি সারফেস অ্যান্টিজেন নেগেটিভ  
হেপাটাইটিস সি অ্যান্টিবডি নেগেটিভ  
এইচআইভি অ্যান্টিবডি পজিটিভ  
এইচআইভি লোড 11,000 কপি/mL (N < 1,000 কপি/mL)  
অলট্রাসাউন্ডে দেখা যায় গর্ভের মধ্যে একটি ভ্রূণ রয়েছে যা ৩৬ সপ্তাহের আকারের সঙ্গে সামঞ্জস্যপূর্ণ। নিম্নলিখিত কোনটি এই রোগীর ব্যবস্থাপনার জন্য সবচেয়ে উপযুক্ত পরবর্তী পদক্ষেপ?
A. শ্রমকালে জিডোভুডিন এবং শ্রম শুরু হলে যোনি মাধ্যমে ডেলিভারি
B. cART শুরূ করুন এবং ৩৮ সপ্তাহে সিজেরিয়ান ডেলিভারির পরিকল্পনা করুন
C. cART শুরূ করুন এবং ৩৮ সপ্তাহে যোনি মাধ্যমে ডেলিভারির প্রস্তুতি নিন
D. শ্রমকালে জিডোভুডিন এবং ৩৮ সপ্তাহে সিজেরিয়ান ডেলিভারি
E. ৩৮ সপ্তাহে যোনি মাধ্যমে ডেলিভারির জন্য প্রস্তুতি নিন
F. তাৎক্ষণিকভাবে সিজেরিয়ান ডেলিভারি সম্পন্ন করুন",,,,,
R0152,"An otherwise healthy 28-year-old woman comes to the physician because of a 14-day history of a painful red nodules on her legs associated with malaise and mild joint pains. She reports that the nodules were initially smaller and distinct but some have fused together over the past 3-4 days and now appear like bruises. There is no preceding history of fever, trauma, or insect bites. Her vital signs are within normal limits. A photograph of the tender lesions on her shins is shown. The remainder of the examination shows no abnormalities. Complete blood count and antistreptolysin O (ASO) titers are within the reference range. Erythrocyte sedimentation rate is 30 mm/h. Which of the following is the most appropriate next step in management ?
A. Oral amoxicillin
B. Oral isoniazid
C. Antinuclear antibodies
D. X-ray of the chest
E. Stool culture
F. Skin biopsy
G. Triamcinolone injection","অন্যথা সুস্থ ২৮ বছর বয়সী এক নারী ডাক্তারের কাছে আসছেন, কারণ তার পায়ে ১৪ দিনের ইতিহাসের ব্যথাযুক্ত লাল গাঁট রয়েছে, যা ক্লান্তি ও হালকা জোড়া ব্যথার সঙ্গে যুক্ত। তিনি জানান যে গাঁটগুলো প্রথমে ছোট এবং পৃথক ছিল, তবে গত ৩-৪ দিনে কিছু একসঙ্গে মিলিয়ে এখন নীলচে দাগের মতো দেখাচ্ছে। কোনো পূর্ববর্তী জ্বর, আঘাত বা কীটপতঙ্গ কামড়ের ইতিহাস নেই। তার গুরুত্বপূর্ণ চিহ্নগুলি স্বাভাবিক সীমার মধ্যে। শিনে থাকা সংবেদনশীল ক্ষতগুলোর একটি ফটো দেখানো হয়েছে। বাকি পরীক্ষা-নিরীক্ষায় কোনও অস্বাভাবিকতা পাওয়া যায়নি। সম্পূর্ণ রক্ত গণনা এবং অ্যান্টিস্ট্রেপটোলাইসিন ও (ASO) টাইটার স্বাভাবিক সীমার মধ্যে। ইরিথ্রোসাইট সেডিমেন্টেশন রেট ৩০ মি.মি./ঘণ্টা। নিম্নলিখিতগুলোর মধ্যে কোনটি সর্বোত্তম পরবর্তী ব্যবস্থাপনা পদক্ষেপ?
A. মৌখিক অ্যামোক্সিসিলিন
B. মৌখিক আইসোনিয়াজিড
C. অ্যান্টি-নিউক্লিয়ার অ্যান্টিবডি
D. বক্ষের এক্স-রে
E. মল সংস্কৃতি
F. ত্বকের বায়োপসি
G. ট্রাইএমসিনোলোন ইনজেকশন",,,,,
R0153,"A 3-year-old boy is brought to the physician because of a 1-day history of abdominal pain and frequent urination. His mother reports that the patient has wet his bed overnight and that his urine smelled odd this morning. He has been toilet trained for 4 months and has had very few accidents since then. His last bowel movement was 3 days ago. He was born at term after a normal gestation and has reached all developmental milestones. His parents divorced 4 months ago and the patient's father has moved away. The patient began preschool 6 weeks ago. During this period, he has had two upper respiratory infections that resolved without treatment. His 12-year-old brother has type 1 diabetes mellitus. Vital signs are within normal limits. Physical examination of the abdomen shows mild suprapubic tenderness. Urine dipstick is positive for leukocyte esterase, nitrite, and blood; urinalysis shows white blood cells and gram-negative rods. Which of the following is the most likely predisposing factor for this patient's condition?
A. Social stressors
B. Constipation
C. Posterior urethral valves
D. Respiratory tract infection
E. Family history of diabetes mellitus","একটি ৩ বছর বয়সী ছেলে এক দিনের পেটের ব্যথা এবং ঘন ঘন প্রস্রাবের ইতিহাসে ডাক্তারের কাছে আনা হয়েছে। তার মা জানান যে রোগী রাতে বিছানা ভেজিয়ে ফেলেছে এবং আজ সকালে মূত্রের গন্ধ অদ্ভুত ছিল। তিনি ৪ মাস ধরে টয়লেট প্রশিক্ষিত এবং তখন থেকে খুব কমই দুর্ঘটনা ঘটেছে। শেষ বাওয়েলমুভমেন্ট ৩ দিন আগে হয়েছে। তিনি স্বাভাবিক গর্ভধারণে পূর্ণবয়সে জন্মেছেন এবং সব বিকাশগত মাইলস্টোন অর্জন করেছেন। তার বাবা-মা ৪ মাস আগে বিচ্ছিন্ন হয়েছেন এবং রোগীর বাবা দূরে চলে গেছেন। রোগী প্রিস্কুল শুরু করেছে ৬ সপ্তাহ আগে। এই সময়কালে, তিনি দুইটি উপরের শ্বাসযন্ত্রের সংক্রমণ পেয়েছিলেন যা কোনো চিকিৎসা ছাড়াই সেরে গেছে। তার ১২ বছর বয়সী ভাই টাইপ ১ ডায়াবেটিস মেলিটাসে আক্রান্ত। গুরুত্বপূর্ণ চিহ্ন স্বাভাবিক সীমার মধ্যে। পেটে হালকা সুপ্রাপিউবিক টেন্ডারনেস দেখা যায়। ইউরিন ডিপস্টিক লুকোসাইট এস্টেরেজ, নাইট্রাইট এবং রক্তের জন্য পজিটিভ; ইউরিনালাইসিসে শ্বেত রক্তকণিকা ও গ্রাম-নেগেটিভ রড দেখায়। নিম্নলিখিত কোনটি এই রোগীর অবস্থার সবচেয়ে সম্ভাব্য পূর্বপ্রবণ কারণ?
A. সামাজিক চাপ
B. কোষ্ঠকাঠিন্য
C. পোষ্টেরিয়র ইউরেথ্রাল ভালভস
D. শ্বাসযন্ত্রের সংক্রমণ
E. ডায়াবেটিস মেলিটাসের পারিবারিক ইতিহাস",,,,,
R0154,"A 43-year-old woman comes to the physician because of a 3-month history of a painless ulcer on the sole of her right foot. There is no history of trauma. She has been dressing the ulcer once daily at home with gauze. She has a 15-year history of poorly-controlled type 1 diabetes mellitus and hypertension. Current medications include insulin and lisinopril. Vital signs are within normal limits. Examination shows a 2 x 2-cm ulcer on the plantar aspect of the base of the great toe with whitish, loose tissue on the floor of the ulcer and a calloused margin. A blunt metal probe reaches the deep plantar space. Sensation to vibration and light touch is decreased over both feet. Pedal pulses are intact. An x-ray of the right foot shows no abnormalities. Which of the following is the most appropriate initial step in management?
A. Total contact casting of right foot
B. Amputation of the right forefoot
C. Increase frequency of dressing change
D. Intravenous antibiotic therapy
E. Sharp surgical debridement of the ulcer
F. Surgical revascularization of the right foot","৪৩ বছর বয়সী এক নারী ডাক্তারের কাছে আসেন কারণ তার ডান পায়ের তলদেশে ৩ মাস ধরে ব্যথাহীন আলসার রয়েছে। কোনো আঘাতের ইতিহাস নেই। তিনি বাড়িতে গজ দিয়ে প্রতিদিন একবার আলসারটি পরিষ্কার করেন। তাকে টাইপ ১ ডায়াবেটিস মেলিটাস ও হাইপারটেনশন আছে, যা খারাপভাবে নিয়ন্ত্রিত (১৫ বছরের বেশি)। বর্তমান ঔষধে ইনসুলিন এবং লিসিনোপ্রিল রয়েছে। সব গুরুত্বপূর্ণ চিহ্ন স্বাভাবিক সীমার মধ্যে। পরীক্ষা করে দেখা যায় বড় আঙুলের ভিত্তির প্ল্যান্টার দিকের ২ × ২ সেমি আলসারে ফাঁকা, সাদা রঙের শিথিল টিস্যু আছে এবং প্রান্তে কল্লাসযুক্ত। একটি ধাতব প্রোব দিয়ে গভীর প্ল্যান্টার স্পেস পর্যন্ত পৌঁছানো যায়। উভয় পায়ে কম্পন ও হালকা স্পর্শের সংবেদন কমে গেছে, তবে পেডাল পালস স্বাভাবিক। ডান পায়ের এক্স-রে কোনো অস্বাভাবিকতা দেখায় না। নিম্নলিখিতগুলোর মধ্যে কোনটি সর্বোত্তম প্রাথমিক ব্যবস্থাপনা পদক্ষেপ?
A. ডান পায়ের টোটাল কন্ট্যাক্ট ক্যাস্টিং
B. ডান ফরফুটের অ্যামপুটেশন
C. ড্রেসিং পরিবর্তনের ফ্রিকোয়েন্সি বাড়ানো
D. শিরা পথে অ্যান্টিবায়োটিক থেরাপি
E. আলসারের তীক্ষ্ণ সার্জিক্যাল ডেব্রাইডমেন্ট
F. ডান পায়ের সার্জিক্যাল রিভাসকুলারাইজেশন",,,,,
R0155,"A 30-year-old African American woman comes to the physician for the evaluation of a dry cough and chest discomfort for the past 3 days. During this period, the patient has had headaches, muscle aches, joint pain, fever, and chills. Ten days ago, she was hiking with her family in Mississippi. The patient has asthma that is treated with an albuterol inhaler. Her mother has a lung disease treated with methotrexate. The patient has smoked one pack of cigarettes daily for the past 10 years. Her temperature is 38°C (100.4°F). Physical examination shows slight wheezes throughout both lung fields. Laboratory studies and urinalysis are positive for polysaccharide antigen. Bronchoalveolar lavage using silver/PAS-staining shows macrophages filled with a dimorphic fungus with septate hyphae. Which of the following is the most likely cause of this patient's symptoms?
A. Paracoccidioides brasiliensis infection
B. Sarcoidosis
C. Legionella pneumophila infection
D. Coccidioides immitis infection
E. Aspergillus fumigatus infection
F. Pneumocystis pneumonia
G. Histoplasma capsulatum infection
H. Blastomyces dermatitidis infection","একজন ৩০ বছর বয়সী আফ্রিকান আমেরিকান নারী ডাক্তারের কাছে গত ৩ দিন ধরে শুষ্ক কাশি এবং বুকের অস্বস্তির মূল্যায়নের জন্য আসেন। এই সময়ে রোগীর মাথাব্যথা, পেশীর ব্যথা, জোড়ার ব্যথা, জ্বর ও কম্পন হয়েছে। দশ দিন আগে তিনি মিসিসিপিতে তার পরিবারসহ হাইকিং করছিলেন। রোগীকে অস্থমা আছে যা আলবুটেরল ইনহেলার দিয়ে চিকিৎসা করা হয়। তার মা একটি ফুসফুসের রোগে আক্রান্ত যেটি মেথোট্রেক্সেট দিয়ে চিকিৎসা করা হয়। রোগী গত ১০ বছর ধরে প্রতিদিন এক প্যাকেট সিগারেট ধূমপান করেন। তার তাপমাত্রা ৩৮°C (১০০.৪°F)। শারীরিক পরীক্ষায় উভয় ফুসফুসের ক্ষেত্র জুড়ে সামান্য হুইজ দেখা যায়। ল্যাবরেটরি পরীক্ষা ও ইউরিনালাইসিসে পলিস্যাকারাইড অ্যান্টিজেন পাওয়া গেছে। সিলভার/পিএএস-স্টেইনিং ব্যবহার করে ব্রঙ্কোআ্যালভিয়ার ল্যাভেজে ম্যাক্রোফেজগুলোতে একটি ডিমর্ফিক ফাঙ্গাসের সঙ্গে সেপটেট হাইফা দেখা যায়। নিম্নলিখিত কোনটি এই রোগীর উপসর্গের সবচেয়ে সম্ভাব্য কারণ?
A. প্যারাকোক্সিডিওইডেস ব্রাসিলিয়েন্সিস সংক্রমণ
B. সারকয়েডোসিস
C. লেজিওনেলা নিউমোফিলা সংক্রমণ
D. ককসিডিওইডেস ইমিটিস সংক্রমণ
E. অ্যাসপারগিলাস ফিউমিগাটাস সংক্রমণ
F. নিউমোসিস্টিস নিউমোনিয়া
G. হিস্টোপ্লাজমা ক্যাপসুলাটাম সংক্রমণ
H. ব্লাস্টোমাইসেস ডার্মাটিটিডিস সংক্রমণ",,,,,
R0156,"Three weeks after birth, an infant girl develops episodes of apnea. She has become increasingly lethargic over the past two days, and experienced two episodes of apnea lasting 10 seconds each within the last day. She was born at 31 weeks of gestation and weighed 1600-g (3-lb 8-oz). Apgar scores were 4 and 7 at 1 and 5 minutes, respectively. She takes no medications. Her temperature is 36.7°C (98.0°F), pulse is 185/min, respirations are 60/min and irregular, and blood pressure is 70/35 mm Hg. She appears pale. Physical examination shows no abnormalities. Laboratory studies show a hemoglobin of 6.5 g/dL, a reticulocyte count of 0.5%, and a mean corpuscular volume of 92 μm3. Leukocyte count, platelet count, total bilirubin and indirect bilirubin are all within reference range. Which of the following is the most likely underlying mechanism of this patient's anemia?
A. Impaired synthesis of hemoglobin β-chain
B. Defective δ-aminolevulinic acid synthase
C. Bone marrow suppression
D. Glucose-6-phosphate dehydrogenase deficiency
E. Iron deficiency
F. Impaired erythropoietin production","জন্মের তিন সপ্তাহ পর একটি শিশুকন্যা অ্যাপনিয়ার এপিসোড বিকাশ করে। গত দুই দিন ধরে তিনি ক্রমশ অলস হয়ে উঠেছেন, এবং গত এক দিনে দু'টি ১০ সেকেন্ড স্থায়ী অ্যাপনিয়া ঘটেছে। তিনি গর্ভধারণের ৩১ সপ্তাহে জন্মেছিলেন এবং ওজন ছিল ১৬০০ গ্রাম (৩ পাউন্ড ৮ আউন্স)। আপগার স্কোর ১ ও ৫ মিনিটে যথাক্রমে ৪ এবং ৭ ছিল। তিনি কোনো ঔষধ গ্রহণ করেন না। তার তাপমাত্রা ৩৬.৭°C (৯৮.০°F), পালস ১৮৫/মিনিট, শ্বাসপ্রশ্বাস ৬০/মিনিট ও অনিয়মিত, রক্তচাপ ৭০/৩৫ mm Hg। তিনি ফিকে দেখাচ্ছেন। শারীরিক পরীক্ষায় কোনো অস্বাভাবিকতা দেখা যায় না। ল্যাবরেটরি ফলাফল দেখায় হিমোগ্লোবিন ৬.৫ g/dL, রিটিকিউলোসাইট গণনা ০.৫%, এবং গড় কোষের আয়তন (MCV) ৯২ μm3। শ্বেত রক্তকণিকা সংখ্যা, প্লেটলেট সংখ্যা, মোট বিলিরুবিন ও পরোক্ষ বিলিরুবিন সবই রেফারেন্স সীমার মধ্যে। নিম্নলিখিত কোনটি এই রোগীর অ্যানিমিয়ার সবচেয়ে সম্ভাব্য অন্তর্নিহিত প্রক্রিয়া?
A. হেমোগ্লোবিনের β-চেইনের সংশ্লেষণে ব্যাঘাত
B. δ-অ্যামিনোলেভুলিনিক অ্যাসিড সিনথেসে ত্রুটি
C. হাড়ের মজ্জা দমন
D. গ্লুকোজ-৬-ফসফেট ডিহাইড্রোজেনেজ ঘাটতি
E. লোহার ঘাটতি
F. ইরিথ্রোপয়েটিন উৎপাদনে ব্যাঘাত",,,,,
R0157,"A 72-year-old woman with metastatic ovarian cancer is brought to the physician by her son because she is in immense pain and cries all the time. On a 10-point scale, she rates the pain as an 8 to 9. One week ago, a decision to shift to palliative care was made after she failed to respond to 2 years of multiple chemotherapy regimens. She is now off chemotherapy drugs and has been in hospice care. Current medications include 2 mg morphine intravenously every 2 hours and 650 mg of acetaminophen every 4 to 6 hours. The son is concerned because he read online that increasing the dose of morphine would endanger her breathing. Which of the following is the most appropriate next step in management?
A. Increase dosage of morphine
B. Initiate palliative radiotherapy
C. Change morphine to a non-opioid analgesic
D. Initiate cognitive behavioral therapy
E. Perform transcutaneous electrical nerve stimulation
F. Counsel patient and continue same opioid dose","একজন ৭২ বছর বয়সী মেটাস্ট্যাটিক ডিম্বাশয় ক্যান্সার রোগীকে তার পুত্র ডাক্তারকের কাছে নিয়ে এসেছে কারণ তিনি তীব্র ব্যথায় ভুগছেন এবং সব সময় কান্না করছেন। ১০-সংখ্যার স্কেলে, তিনি ব্যথাকে ৮ থেকে ৯ হিসেবে রেট করেন। এক সপ্তাহ আগে, বহু বছর (২ বছরের) বিভিন্ন কেমোথেরাপি রেজিমেনের প্রতিক্রিয়া না পাওয়ার পর প্যালিয়েটিভ কেয়ারে পরিবর্তনের সিদ্ধান্ত নেওয়া হয়েছিল। এখন তিনি কেমোথেরাপি ঔষধ বন্ধ করেছেন এবং হসপিস কেয়ারে আছেন। বর্তমান ওষুধে রয়েছে প্রতি ২ ঘণ্টায় ২ মিগ্রা মরফিন ইনট্রাভেনাসভাবে এবং প্রতি ৪-৬ ঘণ্টায় ৬৫০ মিগ্রা অ্যাসিটামিনোফেন। পুত্রটি উদ্বিগ্ন কারণ তিনি অনলাইনে পড়েছেন যে মরফিনের ডোজ বাড়ালে তার শ্বাসপ্রশ্বাস বিপন্ন হতে পারে। নিম্নলিখিতগুলির মধ্যে কোনটি ব্যবস্থাপনার সর্বাধিক উপযুক্ত পরবর্তী পদক্ষেপ?
A. মরফিনের ডোজ বৃদ্ধি করা
B. প্যালিয়েটিভ রেডিওথেরাপি শুরু করা
C. মরফিনকে অ-ওপিওইড ব্যথানাশক দিয়ে পরিবর্তন করা
D. কগনিটিভ বিহেভিয়ার থেরাপি (সজ্ঞাত আচরণগত থেরাপি) শুরু করা
E. ট্র্যান্সকুটেনিয়াস ইলেক্ট্রিক্যাল নার্ভ স্টিমুলেশন (TENS) করা
F. রোগীকে পরামর্শ দিয়ে একই অপিওইড ডোজ চালিয়ে যাওয়া",,,,,
R0158,"Two hours after undergoing a left femoral artery embolectomy, an obese 63-year-old woman has severe pain, numbness, and tingling of the left leg. The surgery was without complication and peripheral pulses were weakly palpable postprocedure. She has type 2 diabetes mellitus, peripheral artery disease, hypertension, and hypercholesterolemia. Prior to admission, her medications included insulin, enalapril, carvedilol, aspirin, and rosuvastatin. She appears uncomfortable. Her temperature is 37.1°C (99.3°F), pulse is 98/min, and blood pressure is 132/90 mm Hg. Examination shows a left groin surgical incision. The left lower extremity is swollen, stiff, and tender on palpation. Dorsiflexion of her left foot causes severe pain in her calf. Femoral pulses are palpated bilaterally. Pedal pulses are weaker on the left side as compared to the right side. Laboratory studies show:
Hemoglobin 12.1
Leukocyte count 11,300/mm3
Platelet count 189,000/mm3
Serum
Glucose 222 mg/dL
Creatinine 1.1 mg/dL
Urinalysis is within normal limits. Which of the following is the most likely cause of these findings?""
A. Deep vein thrombosis
B. Reperfusion injury
C. Rhabdomyolysis
D. Cholesterol embolism
E. Cellulitis","বাম ফেমোরাল আর্টারি এম্বোলেকটমি করার দুই ঘণ্টা পর, 63 বছর বয়সী মোটা এক নারী তীব্র ব্যথা, অসাড়তা এবং ঝিনঝিন অনুভূতি সহ বাম পায়ে কষ্ট পাচ্ছেন। সার্জারিটি কোনো জটিলতা ছাড়া হয়েছে এবং প্রক্রিয়ার পরে পার্শ্বিক পালস দুর্বলভাবে স্পর্শযোগ্য ছিল। তার টাইপ ২ ডায়াবেটিস মেলিটাস, পারিফেরাল আর্টারি ডিজিজ, হাইপারটেনশন ও হাইপারকোলেস্টেরলেমিয়া রয়েছে। ভর্তি হওয়ার আগে তিনি ইনসুলিন, এনালাপ্রিল, কার্ভেডিলল, অ্যাসপিরিন এবং রোসুভাস্টাটিন গ্রহণ করতেন। তিনি অস্বস্তিকর দেখাচ্ছেন। তাপমাত্রা ৩৭.১°C (৯৯.৩°F), পাল্স ৯৮/মিনিট, রক্তচাপ ১৩২/৯০ mm Hg। পরীক্ষায় বাম গ্রীনের সার্জিক্যাল ইনসিশন দেখা যায়; বাম নিম্ন অঙ্গ ফোলা, কঠোর এবং স্পর্শে সংবেদনশীল। ডর্সিফ্লেক্স করলে ক্যালফে তীব্র ব্যথা হয়। উভয় পাশে ফেমোরাল পালস স্পর্শযোগ্য, তবে পেডাল পালস বামে ডানের তুলনায় দুর্বল। ল্যাব ফলাফল: হিমোগ্লোবিন ১২.১ g/dL, শ্বেত রক্তকণিকা ১১,৩০০/mm3, প্লেটলেট ১৮৯,০০০/mm3; সিরাম গ্লুকোজ ২২২ mg/dL, ক্রিয়াটিনিন ১.১ mg/dL; ইউরিনালাইসিস স্বাভাবিক। নিম্নের কোনটি এই উপসর্গগুলোর সবচেয়ে সম্ভাব্য কারণ?
A. ডিপ ভেইন থ্রম্বোসিস
B. রিপারফিউশন ইনজুরি
C. র্যাবডোমায়োলাইসিস
D. কোলেস্টেরল এমবোলিজম
E. সেলুলাইটিস",,,,,
