row_id,src_en,hyp_bn,tier,fluency,acceptable,tags,note
R0139,"A 1-month-old male infant is brought to the physician because of inconsolable crying for the past 3 hours. For the past 3 weeks, he has had multiple episodes of high-pitched unprovoked crying every day that last up to 4 hours and resolve spontaneously. He was born at term and weighed 2966 g (6 lb 9 oz); he now weighs 3800 g (8 lb 6 oz). He is exclusively breast fed. His temperature is 36.9°C (98.4°F) and pulse is 140/min. Examination shows a soft and nontender abdomen. The remainder of the examination shows no abnormalities. Which of the following is the most appropriate next step in management?
A. Perform lumbar puncture
B. Administer simethicone
C. Administer pantoprazole
D. Reassurance
E. Recommend the use of Gripe water","এক মাসের পুরুষ শিশুকে ডাক্তারের কাছে আনা হয়েছে কারণ গত ৩ ঘণ্টা ধরে অশান্তিকর কাঁদছে। গত ৩ সপ্তাহে, প্রতিদিন উচ্চস্বরে অনিয়ন্ত্রিতভাবে কাঁদার একাধিক পর্ব ঘটেছে যা সর্বোচ্চ ৪ ঘন্টা পর্যন্ত স্থায়ী হয় এবং স্বয়ংক্রিয়ভাবে থেমে যায়। তিনি পূর্ণ গর্ভকালীন সময়ে জন্মেছেন এবং ওজন ছিল ২৯৬৬ গ্রাম (৬ পাউন্ড ৯ আউন্স); এখন তার ওজন ৩৮০০ গ্রাম (৮ পাউন্ড ৬ আউন্স)। তিনি একান্তভাবে স্তন্যপান করেন। তার তাপমাত্রা ৩৬.৯°C (৯৮.৪°F) এবং পালস ১৪০/মিনিট। পরীক্ষায় নরম ও অসংবেদনশীল পেট দেখা যায়। বাকি পরীক্ষা কোনো অসামঞ্জস্য দেখায় না। নিম্নলিখিতগুলির মধ্যে কোনটি সর্বোত্তম পরবর্তী ব্যবস্থাপনা পদক্ষেপ?
A. লাম্বার পাঙ্কচার করুন
B. সিমেথিকোন দিন
C. পান্টোপ্রাজোল দিন
D. আশ্বাস প্রদান করুন
E. গ্রাইপ ওয়াটারের ব্যবহার সুপারিশ করুন",,,,,
R0140,"A 56-year-old man comes to the physician because of throat pain and increasing difficulty swallowing food for the past 5 months. He has also had episodic left ear pain for the past 3 months. He has hypertension. His only medication is amlodipine. His father died of laryngeal cancer at the age of 55 years. He has smoked one pack of cigarettes daily for 36 years. He drinks 2-3 beers daily. Vital signs are within normal limits. Examination shows left cervical lymphadenopathy. Oropharyngeal examination shows a 3-cm ulcerating left tonsillar mass. Examination of both auditory canals is unremarkable. Which of the following is the most appropriate initial step in management?
A. Esophagoscopy
B. Nasopharyngoscopy
C. Panendoscopy
D. Barium swallow
E. Laryngoscopy
""","৫৬ বছর বয়সী একজন পুরুষ রোগী গলা ব্যথা এবং গত পাঁচ মাস ধরে খাবার গিলতে বাড়তি কষ্টের অভিযোগে ডাক্তারের কাছে আসেন। তিনি গত তিন মাস ধরে মাঝে মাঝেই বাম কানেও ব্যথা অনুভব করছেন। তার রক্তচাপ বেশি (হাইপারটেনশন) আছে এবং একমাত্র ওষুধ হল অ্যামলোডিপিন। তার পিতার ৫৫ বছর বয়সে ল্যারিংজিয়াল ক্যান্সার ছিল এবং তিনি মারা গেছেন। রোগী ৩৬ বছর ধরে প্রতিদিন একটি প্যাকেট সিগারেট ধূমপান করেন এবং দিনে ২-৩টি বিয়ার পান করেন। শারীরিক পরীক্ষায় সবকিছু স্বাভাবিক, তবে বাম ঘাড়ে লিম্ফ নোডের বৃদ্ধি দেখা যায়। ওরোফ্যারিঞ্জিয়াল পরীক্ষা দেখায় বাম টনসিলের একটি ৩ সেমি আলসারযুক্ত গাঁট। দু'টি কানের পথের পরীক্ষা কোনো অস্বাভাবিকতা না দেখিয়ে শেষ হয়। নিম্নলিখিতগুলোর মধ্যে কোনটি সর্বাধিক উপযুক্ত প্রাথমিক ব্যবস্থাপনা ধাপ?
A. ইসোফ্যাগোসকপি
B. নাসোফ্যারিঞ্জিওস্কপি
C. প্যানএন্ডোস্কপি
D. ব্যারিয়াম স্বালো
E. ল্যারিংজোস্কপি",,,,,
R0142,"A 28-year-old man is brought to the emergency department after being struck by a car an hour ago as he was crossing the street. He did not lose consciousness. He is complaining of pain in his right arm, forehead, and pelvis. He also has the urge to urinate, but has been unable to do so since the accident. He takes no medications. His temperature is 37.1°C (98.9°F), pulse is 72/min, respirations are 18/min, and blood pressure is 118/82 mm Hg. There are abrasions over his scalp and face and a 1x3 cm area of ecchymosis above his right eye. Abdominal examination shows suprapubic tenderness. There is a scant amount of blood at the urethral meatus. There is no cervical spinal tenderness. Musculoskeletal examination shows tenderness and ecchymosis over his right distal forearm. An x-ray of the pelvis shows a fracture of the pelvic ramus. A CT scan of the head and neck show no abnormalities. Which of the following is the best next step in the management of this patient?
A. Retrograde urethrogram
B. Transrectal ultrasonography
C. IV pyelogram
D. Cystoscopy
E. Contrast-enhanced CT scan of the abdomen
F. Foley catheterization
G. Retroperitoneal ultrasound","একজন ২৮ বছর বয়সী পুরুষকে জরুরি বিভাগে নিয়ে আসা হয়েছে, যিনি রাস্তা পার হচ্ছিলেন এবং এক ঘণ্টা আগে গাড়ি ধাক্কা খেয়েছেন। তিনি অচেতন হননি। তিনি ডান বাহু, কপাল ও পেলভিসে ব্যথার অভিযোগ করছেন। এছাড়া তাকে প্রস্রাবের ইচ্ছা হচ্ছে, তবে দুর্ঘটনা ঘটার পর থেকে তিনি তা করতে পারছেন না। তিনি কোনো ঔষধ গ্রহণ করেন না। তার তাপমাত্রা ৩৭.১°C (৯৮.৯°F), পালস ৭২/মিনিট, শ্বাসপ্রশ্বাস ১৮/মিনিট এবং রক্তচাপ ১১৮/৮২ mm Hg। স্ক্যাল্প ও মুখে ক্ষত রয়েছে এবং ডান চোখের উপরে ১×৩ সেমি আকারের ইকাইমোসিস আছে। পেট পরীক্ষা করলে সুপ্রাপিউবিক সংবেদনশীলতা পাওয়া যায়। ইউরেথ্রাল মিয়াটাসে সামান্য পরিমাণ রক্ত রয়েছে। গলায় কোনো স্পাইনাল টেন্ডারনেস নেই। মাসল-স্কেলিটাল পরীক্ষায় ডান নিম্ন ফোরআর্মে সংবেদন ও ইকাইমোসিস দেখা যায়। পেলভিসের এক্স-রে দেখায় পেলভিক রামাসের ভাঙ্গন। মাথা ও ঘাড়ের সিটি স্ক্যানে কোনো অস্বাভাবিকতা পাওয়া যায়নি। নিচের কোনটি এই রোগীর ব্যবস্থাপনার সর্বোত্তম পরবর্তী ধাপ?
A. রেট্রোগ্রেড ইউরেথ্রোগ্রাম
B. ট্রান্সরেক্টাল আল্ট্রাসাউন্ডগ্রাফি
C. ইন্টারভেনাস পাইয়েলোগ্রাম
D. সিস্টোস্কপি
E. কনট্রাস্ট-এনহ্যান্সড অ্যাবডোমেন সিটি স্ক্যান
F. ফোলি ক্যাথেটারাইজেশন
G. রেট্রাপেরিটোনিয়াল আল্ট্রাসাউন্ড",,,,,
R0144,"A 34-year-old primigravid woman comes to the physician for a prenatal visit at 37-weeks' gestation because of worsening back pain for 3 weeks. The pain is worse with extended periods of walking, standing, and sitting. She has not had any changes in bowel movements or urination. Her mother has rheumatoid arthritis. Examination of the back shows bilateral pain along the sacroiliac joint area as a posterior force is applied through the femurs while the knees are flexed. She has difficulty actively raising either leg while the knee is extended. Motor and sensory function are normal bilaterally. Deep tendon reflexes are 2+. Babinski sign is absent. Pelvic examination shows a uterus consistent in size with a 37-weeks' gestation. There is no tenderness during abdominal palpation. Which of the following is the most likely explanation for this patient's symptoms?
A. Spinal cord compression
B. Vertebral bone compression fracture
C. Placental abruption
D. Relaxation of the pelvic girdle ligaments
E. Rheumatoid arthritis
F. L5 radiculopathy","৩৪ বছর বয়সী প্রথম গর্ভধারণকারী নারী ৩৭ সপ্তাহের গর্ভাবস্থায় প্রি-নাটাল ভিজিটে ডাক্তারের কাছে আসছেন, কারণ গত ৩ সপ্তাহ ধরে পিঠের ব্যথা বাড়ছে। হাঁটা, দাঁড়ানো এবং বসে থাকা দীর্ঘ সময়ে ব্যথা তীব্র হয়। মলত্যাগ বা প্রস্রাবে কোনো পরিবর্তন নেই। তার মা রিউমাটয়েড আর্থ্রাইটিসে আক্রান্ত। পিঠ পরীক্ষা করলে স্যাক্রোইলিয়াক জয়েন্টের এলাকায় দু'পাশেই ব্যথা দেখা যায় যখন হাঁটু বাঁকিয়ে ফিমার দিয়ে পশ্চাদ্বর্তী বল প্রয়োগ করা হয়। হাঁটু প্রসারিত অবস্থায় কোনো এক পা সক্রিয়ভাবে তুলতে অসুবিধা হচ্ছে। মোটর ও সেন্সরি কার্যক্রম উভয় পাশে স্বাভাবিক। ডিপ টেন্ডন রিফ্লেক্স ২+। বাবিনস্কি সাইন নেই। পেলভিক পরীক্ষা দেখায় গর্ভাশয় ৩৭ সপ্তাহের গর্ভাবস্থার সঙ্গে সামঞ্জস্যপূর্ণ আকারের। পেট চাপলে কোনো সংবেদনশীলতা নেই। নিম্নলিখিতগুলির মধ্যে কোনটি এই রোগীর উপসর্গের সবচেয়ে সম্ভাব্য ব্যাখ্যা?
A. মেরুদণ্ডের মজ্জা সংকোচন
B. মেরুদণ্ডীয় হাড়ের সংকোচন ভাঙ্গন
C. প্লাসেন্টার বিচ্ছিন্নতা
D. পেলভিক গিয়ার্ডল লিগামেন্টের শিথিলতা
E. রিউমাটয়েড আর্থ্রাইটিস
F. L5 র‍্যাডিকুলোপ্যাথি",,,,,
R0145,"A 32-year-old woman comes to her physician because of increasing back pain for the past 10 months. The pain is worse in the morning when she wakes up and improves with activity. She used to practice yoga, but stopped 5 months ago as bending forward became increasingly difficult. She has also had bilateral hip pain for the past 4 months. She has not had any change in urination. She has celiac disease and eats a gluten-free diet. Her temperature is 37.1°C (98.8°F), pulse is 65/min, respirations are 13/min, and blood pressure is 116/72 mmHg. Examination shows the range of spinal flexion is limited. Flexion, abduction, and external rotation of bilateral hips produces pain. An x-ray of her pelvis is shown. Further evaluation of this patient is likely to show which of the following?
A. High levels of rheumatoid factor
B. HLA-B27 positive genotype
C. Presence of anti-dsDNA antibodies
D. High levels of creatine phosphokinase
E. Presence of anti-Ro and anti-La antibodies
F. HLA-DR3 positive genotype","একজন ৩২ বছর বয়সী নারী তার ডাক্তারের কাছে আসছেন গত ১০ মাস ধরে বাড়তে থাকা পিঠের ব্যথার জন্য। সকালে জাগ্রত হলে ব্যথা বেশি হয় এবং শারীরিক কার্যকলাপের সঙ্গে কমে যায়। তিনি আগে যোগব্যায়াম করতেন, তবে পাঁচ মাস আগে থেকে সামনে ঝুঁকতে অসুবিধা হওয়ায় বন্ধ করে দিয়েছেন। গত চার মাস ধরে তার দু'পাশের হিপেও ব্যথা রয়েছে। মূত্রত্যাগে কোনো পরিবর্তন নেই। তিনি সিলিয়াক রোগে আক্রান্ত এবং গ্লুটেন-মুক্ত ডায়েট অনুসরণ করেন। তার তাপমাত্রা ৩৭.১°C (৯৮.৮°F), পালস ৬৫/মিনিট, শ্বাসপ্রশ্বাস ১৩/মিনিট, রক্তচাপ ১১৬/৭২ mmHg। পরীক্ষায় দেখা যায় মেরুদণ্ডের ফ্লেক্সনের পরিসীমা সীমিত। দু'পাশের হিপের ফ্লেক্সন, অ্যাবডাকশন এবং এক্সটার্নাল রোটেশন করলে ব্যথা হয়। তার পেলভিসের এক্স-রে দেখানো হয়েছে। এই রোগীর অতিরিক্ত মূল্যায়নে নিম্নলিখিত কোনটি পাওয়া সম্ভব?
A. রিউমাটয়েড ফ্যাক্টরের উচ্চ মাত্রা
B. HLA-B27 পজিটিভ জিনোটাইপ
C. অ্যান্টি-dsDNA অ্যান্টিবডির উপস্থিতি
D. ক্রিয়েটিন ফসফোকাইনেজের উচ্চ মাত্রা
E. অ্যান্টি-Ro এবং অ্যান্টি-La অ্যান্টিবডির উপস্থিতি
F. HLA-DR3 পজিটিভ জিনোটাইপ",,,,,
R0146,"Three days after undergoing an open cholecystectomy, an obese 57-year-old woman has fever, chills, and a headache. She has right-sided chest pain that increases on inspiration and has had a productive cough for the last 12 hours. She had an episode of hypotension after the operation that resolved with intravenous fluid therapy. She underwent an abdominal hysterectomy 16 years ago for multiple fibroids of the uterus. She has smoked one pack of cigarettes daily for 17 years. She appears uncomfortable. Her temperature is 39°C (102.2°F), pulse is 98/min, respirations are 18/min, and blood pressure is 128/82 mm Hg. Inspiratory crackles are heard at the right lung base. The abdomen is soft and nontender. There is a healing surgical incision below the right ribcage. The remainder of the examination shows no abnormalities. Which of the following is the most likely diagnosis?
A. Congestive heart failure
B. Pulmonary embolism
C. Subphrenic abscess
D. Pneumonia
E. Atelectasis
F. Pneumothorax","একটি ওপেন কোলেসিস্টেক্টমি করার তিন দিন পর, 57 বছর বয়সী মোটা এক নারী জ্বর, কম্পন এবং মাথাব্যথা অনুভব করছেন। তার ডান পাশে বুকের ব্যথা আছে যা শ্বাস নেওয়ার সময় বাড়ে এবং গত 12 ঘন্টা ধরে উৎপাদনশীল কাশি হচ্ছে। অপারেশনের পরে তিনি হাইপোটেনশন এপিসোডে ভুগেছিলেন, যা ইনট্রাভেনাস তরল থেরাপির মাধ্যমে সেরে গিয়েছে। তিনি 16 বছর আগে বহু ফাইব্রয়েডের জন্য পেটের হিস্টেরেকটমি করিয়ে ছিলেন। তিনি 17 বছর ধরে প্রতিদিন এক প্যাক সিগারেট ধূমপান করেন। তিনি অস্বস্তিকর দেখাচ্ছেন। তার তাপমাত্রা 39°C (102.2°F), পালস 98/মিনিট, শ্বাসপ্রশ্বাস 18/মিনিট এবং রক্তচাপ 128/82 mm Hg। ডান ফুসফুসের ভিত্তিতে ইনস্পিরেটরি ক্র্যাকল শোনা যায়। পেট নরম ও অ-সংবেদনশীল। ডান পাঁজরের নিচে একটি সেরে যাওয়া সার্জিক্যাল ইন্সিশন রয়েছে। পরীক্ষার বাকি অংশে কোনো অসামঞ্জস্য দেখা যায় না। নিম্নের কোনটি সবচেয়ে সম্ভাব্য নির্ণয়?
A. সংযোজিত হৃদযন্ত্র ব্যর্থতা
B. ফুসফুসের এম্বোলিজম (রক্তজমাট)
C. ডায়াফ্র্যাগমের নীচে অ্যাবসেস
D. নিউমোনিয়া (ফুসফুসের প্রদাহ)
E. এটেলেক্টাসিস
F. নিউমোথোর্যাক্স (ফুসফুসের গহ্বরে বাতাস)",,,,,
R0149,"A 37-year-old woman comes to the physician because of a 2-week history of palpitations and loose stools. She has had a 2.3-kg (5-lb) weight loss over the past month. She has had no change in appetite. She has no history of serious illness. She works in accounting and has been under more stress than usual lately. She takes no medications. She appears pale. Her temperature is 37.8°C (100.1°F), pulse is 110/min, respirations are 20/min, and blood pressure is 126/78 mm Hg. Cardiopulmonary examination shows no abnormalities. The abdomen is soft and nontender. There is a bilateral hand tremor with outstretched arms and a palpable thyroid nodule in the left lobe. Serum laboratory studies show a thyroid stimulating hormone level of 0.03 μU/mL and a thyroxine level of 28 μg/dL. A radioactive iodine uptake scan shows enhancement in a 3-cm encapsulated nodule in the lower left lobe with decreased uptake in the remaining gland. Which of the following is the most likely diagnosis?
A. Thyroid storm
B. Riedel's thyroiditis
C. Papillary carcinoma
D. Graves' disease
E. Toxic adenoma
F. Goiter
""","একজন ৩৭ বছর বয়সী নারী ডাক্তারের কাছে আসছেন কারণ তিনি গত দুই সপ্তাহ ধরে হৃদস্পন্দন দ্রুত হওয়া এবং ডায়রিয়া অনুভব করছেন। তিনি গত মাসে ২.৩ কেজি (৫ পাউন্ড) ওজন কমিয়েছেন। তার ক্ষুধা পরিবর্তিত হয়নি। গুরুতর কোনো রোগের ইতিহাস নেই। তিনি হিসাবরক্ষণ কাজ করেন এবং সম্প্রতি বেশি চাপের মধ্যে আছেন। তিনি কোনও ঔষধ গ্রহণ করছেন না। তিনি শ্বেতবর্ণ দেখাচ্ছেন। তার তাপমাত্রা ৩৭.৮°C (১০০.১°F), পালস ১১০/মিনিট, শ্বাসপ্রশ্বাস ২০/মিনিট, রক্তচাপ ১২৬/৭৮ mm Hg। কার্ডিওফুসের পরীক্ষা কোনো অস্বাভাবিকতা দেখায় না। পেট নরম ও অসংবেদনশীল। দু'হাতে প্রসারিত বাহুতে কম্পন এবং বাম লোবের একটি স্পর্শযোগ্য থাইরয়েড গাঁট রয়েছে। রক্ত পরীক্ষায় থাইরয়েড স্টিমুলেটিং হরমোন (TSH) মাত্রা ০.০৩ μU/mL এবং থাইরক্সিন স্তর ২৮ μg/dL দেখা যায়। রেডিওঅ্যাক্টিভ আইডিন আপটেক স্ক্যানে বাম নীচের লোবের একটি ৩ সেমি এনক্যাপসুলেটেড গাঁটে বৃদ্ধি ও অবশিষ্ট গ্রন্থিতে হ্রাসপ্রাপ্ত আপটেক দেখা গেছে। নিম্নলিখিতগুলির মধ্যে কোনটি সবচেয়ে সম্ভাব্য নির্ণয়?
A. থাইরয়েড স্টর্ম
B. রিডেলস থাইরয়েডাইটিস
C. প্যাপিলারি কার্সিনোমা
D. গ্রেভস রোগ
E. টক্সিক অ্যাডেনোমা
F. গোইটার",,,,,
R0153,"A 3-year-old boy is brought to the physician because of a 1-day history of abdominal pain and frequent urination. His mother reports that the patient has wet his bed overnight and that his urine smelled odd this morning. He has been toilet trained for 4 months and has had very few accidents since then. His last bowel movement was 3 days ago. He was born at term after a normal gestation and has reached all developmental milestones. His parents divorced 4 months ago and the patient's father has moved away. The patient began preschool 6 weeks ago. During this period, he has had two upper respiratory infections that resolved without treatment. His 12-year-old brother has type 1 diabetes mellitus. Vital signs are within normal limits. Physical examination of the abdomen shows mild suprapubic tenderness. Urine dipstick is positive for leukocyte esterase, nitrite, and blood; urinalysis shows white blood cells and gram-negative rods. Which of the following is the most likely predisposing factor for this patient's condition?
A. Social stressors
B. Constipation
C. Posterior urethral valves
D. Respiratory tract infection
E. Family history of diabetes mellitus","একটি ৩ বছর বয়সী ছেলে এক দিনের পেটের ব্যথা এবং ঘন ঘন প্রস্রাবের ইতিহাসে ডাক্তারের কাছে আনা হয়েছে। তার মা জানান যে রোগী রাতে বিছানা ভেজিয়ে ফেলেছে এবং আজ সকালে মূত্রের গন্ধ অদ্ভুত ছিল। তিনি ৪ মাস ধরে টয়লেট প্রশিক্ষিত এবং তখন থেকে খুব কমই দুর্ঘটনা ঘটেছে। শেষ বাওয়েলমুভমেন্ট ৩ দিন আগে হয়েছে। তিনি স্বাভাবিক গর্ভধারণে পূর্ণবয়সে জন্মেছেন এবং সব বিকাশগত মাইলস্টোন অর্জন করেছেন। তার বাবা-মা ৪ মাস আগে বিচ্ছিন্ন হয়েছেন এবং রোগীর বাবা দূরে চলে গেছেন। রোগী প্রিস্কুল শুরু করেছে ৬ সপ্তাহ আগে। এই সময়কালে, তিনি দুইটি উপরের শ্বাসযন্ত্রের সংক্রমণ পেয়েছিলেন যা কোনো চিকিৎসা ছাড়াই সেরে গেছে। তার ১২ বছর বয়সী ভাই টাইপ ১ ডায়াবেটিস মেলিটাসে আক্রান্ত। গুরুত্বপূর্ণ চিহ্ন স্বাভাবিক সীমার মধ্যে। পেটে হালকা সুপ্রাপিউবিক টেন্ডারনেস দেখা যায়। ইউরিন ডিপস্টিক লুকোসাইট এস্টেরেজ, নাইট্রাইট এবং রক্তের জন্য পজিটিভ; ইউরিনালাইসিসে শ্বেত রক্তকণিকা ও গ্রাম-নেগেটিভ রড দেখায়। নিম্নলিখিত কোনটি এই রোগীর অবস্থার সবচেয়ে সম্ভাব্য পূর্বপ্রবণ কারণ?
A. সামাজিক চাপ
B. কোষ্ঠকাঠিন্য
C. পোষ্টেরিয়র ইউরেথ্রাল ভালভস
D. শ্বাসযন্ত্রের সংক্রমণ
E. ডায়াবেটিস মেলিটাসের পারিবারিক ইতিহাস",,,,,
R0154,"A 43-year-old woman comes to the physician because of a 3-month history of a painless ulcer on the sole of her right foot. There is no history of trauma. She has been dressing the ulcer once daily at home with gauze. She has a 15-year history of poorly-controlled type 1 diabetes mellitus and hypertension. Current medications include insulin and lisinopril. Vital signs are within normal limits. Examination shows a 2 x 2-cm ulcer on the plantar aspect of the base of the great toe with whitish, loose tissue on the floor of the ulcer and a calloused margin. A blunt metal probe reaches the deep plantar space. Sensation to vibration and light touch is decreased over both feet. Pedal pulses are intact. An x-ray of the right foot shows no abnormalities. Which of the following is the most appropriate initial step in management?
A. Total contact casting of right foot
B. Amputation of the right forefoot
C. Increase frequency of dressing change
D. Intravenous antibiotic therapy
E. Sharp surgical debridement of the ulcer
F. Surgical revascularization of the right foot","৪৩ বছর বয়সী এক নারী ডাক্তারের কাছে আসেন কারণ তার ডান পায়ের তলদেশে ৩ মাস ধরে ব্যথাহীন আলসার রয়েছে। কোনো আঘাতের ইতিহাস নেই। তিনি বাড়িতে গজ দিয়ে প্রতিদিন একবার আলসারটি পরিষ্কার করেন। তাকে টাইপ ১ ডায়াবেটিস মেলিটাস ও হাইপারটেনশন আছে, যা খারাপভাবে নিয়ন্ত্রিত (১৫ বছরের বেশি)। বর্তমান ঔষধে ইনসুলিন এবং লিসিনোপ্রিল রয়েছে। সব গুরুত্বপূর্ণ চিহ্ন স্বাভাবিক সীমার মধ্যে। পরীক্ষা করে দেখা যায় বড় আঙুলের ভিত্তির প্ল্যান্টার দিকের ২ × ২ সেমি আলসারে ফাঁকা, সাদা রঙের শিথিল টিস্যু আছে এবং প্রান্তে কল্লাসযুক্ত। একটি ধাতব প্রোব দিয়ে গভীর প্ল্যান্টার স্পেস পর্যন্ত পৌঁছানো যায়। উভয় পায়ে কম্পন ও হালকা স্পর্শের সংবেদন কমে গেছে, তবে পেডাল পালস স্বাভাবিক। ডান পায়ের এক্স-রে কোনো অস্বাভাবিকতা দেখায় না। নিম্নলিখিতগুলোর মধ্যে কোনটি সর্বোত্তম প্রাথমিক ব্যবস্থাপনা পদক্ষেপ?
A. ডান পায়ের টোটাল কন্ট্যাক্ট ক্যাস্টিং
B. ডান ফরফুটের অ্যামপুটেশন
C. ড্রেসিং পরিবর্তনের ফ্রিকোয়েন্সি বাড়ানো
D. শিরা পথে অ্যান্টিবায়োটিক থেরাপি
E. আলসারের তীক্ষ্ণ সার্জিক্যাল ডেব্রাইডমেন্ট
F. ডান পায়ের সার্জিক্যাল রিভাসকুলারাইজেশন",,,,,
R0158,"Two hours after undergoing a left femoral artery embolectomy, an obese 63-year-old woman has severe pain, numbness, and tingling of the left leg. The surgery was without complication and peripheral pulses were weakly palpable postprocedure. She has type 2 diabetes mellitus, peripheral artery disease, hypertension, and hypercholesterolemia. Prior to admission, her medications included insulin, enalapril, carvedilol, aspirin, and rosuvastatin. She appears uncomfortable. Her temperature is 37.1°C (99.3°F), pulse is 98/min, and blood pressure is 132/90 mm Hg. Examination shows a left groin surgical incision. The left lower extremity is swollen, stiff, and tender on palpation. Dorsiflexion of her left foot causes severe pain in her calf. Femoral pulses are palpated bilaterally. Pedal pulses are weaker on the left side as compared to the right side. Laboratory studies show:
Hemoglobin 12.1
Leukocyte count 11,300/mm3
Platelet count 189,000/mm3
Serum
Glucose 222 mg/dL
Creatinine 1.1 mg/dL
Urinalysis is within normal limits. Which of the following is the most likely cause of these findings?""
A. Deep vein thrombosis
B. Reperfusion injury
C. Rhabdomyolysis
D. Cholesterol embolism
E. Cellulitis","বাম ফেমোরাল আর্টারি এম্বোলেকটমি করার দুই ঘণ্টা পর, 63 বছর বয়সী মোটা এক নারী তীব্র ব্যথা, অসাড়তা এবং ঝিনঝিন অনুভূতি সহ বাম পায়ে কষ্ট পাচ্ছেন। সার্জারিটি কোনো জটিলতা ছাড়া হয়েছে এবং প্রক্রিয়ার পরে পার্শ্বিক পালস দুর্বলভাবে স্পর্শযোগ্য ছিল। তার টাইপ ২ ডায়াবেটিস মেলিটাস, পারিফেরাল আর্টারি ডিজিজ, হাইপারটেনশন ও হাইপারকোলেস্টেরলেমিয়া রয়েছে। ভর্তি হওয়ার আগে তিনি ইনসুলিন, এনালাপ্রিল, কার্ভেডিলল, অ্যাসপিরিন এবং রোসুভাস্টাটিন গ্রহণ করতেন। তিনি অস্বস্তিকর দেখাচ্ছেন। তাপমাত্রা ৩৭.১°C (৯৯.৩°F), পাল্স ৯৮/মিনিট, রক্তচাপ ১৩২/৯০ mm Hg। পরীক্ষায় বাম গ্রীনের সার্জিক্যাল ইনসিশন দেখা যায়; বাম নিম্ন অঙ্গ ফোলা, কঠোর এবং স্পর্শে সংবেদনশীল। ডর্সিফ্লেক্স করলে ক্যালফে তীব্র ব্যথা হয়। উভয় পাশে ফেমোরাল পালস স্পর্শযোগ্য, তবে পেডাল পালস বামে ডানের তুলনায় দুর্বল। ল্যাব ফলাফল: হিমোগ্লোবিন ১২.১ g/dL, শ্বেত রক্তকণিকা ১১,৩০০/mm3, প্লেটলেট ১৮৯,০০০/mm3; সিরাম গ্লুকোজ ২২২ mg/dL, ক্রিয়াটিনিন ১.১ mg/dL; ইউরিনালাইসিস স্বাভাবিক। নিম্নের কোনটি এই উপসর্গগুলোর সবচেয়ে সম্ভাব্য কারণ?
A. ডিপ ভেইন থ্রম্বোসিস
B. রিপারফিউশন ইনজুরি
C. র্যাবডোমায়োলাইসিস
D. কোলেস্টেরল এমবোলিজম
E. সেলুলাইটিস",,,,,
